/usr/lib/python3.13/lib-dynload/_decimal.cpython-313-x86_64-linux-gnu.so,187017,15621,14420,0.92312
/usr/lib/python3.13/lib-dynload/_elementtree.cpython-313-x86_64-linux-gnu.so,77899,8070,7240,0.89715
/usr/lib/python3.13/lib-dynload/fcntl.cpython-313-x86_64-linux-gnu.so,17049,892,804,0.90135
/usr/lib/python3.13/lib-dynload/_gdbm.cpython-313-x86_64-linux-gnu.so,20871,1566,1584,1.01149
/usr/lib/python3.13/lib-dynload/grp.cpython-313-x86_64-linux-gnu.so,10908,704,700,0.99432
/usr/lib/python3.13/lib-dynload/_hashlib.cpython-313-x86_64-linux-gnu.so,57320,5175,4612,0.89121
/usr/lib/python3.13/lib-dynload/_heapq.cpython-313-x86_64-linux-gnu.so,16204,1172,1108,0.94539
/usr/lib/python3.13/lib-dynload/_interpchannels.cpython-313-x86_64-linux-gnu.so,40560,3611,3324,0.92052
/usr/lib/python3.13/lib-dynload/_interpqueues.cpython-313-x86_64-linux-gnu.so,24034,2215,2084,0.94086
/usr/lib/python3.13/lib-dynload/_interpreters.cpython-313-x86_64-linux-gnu.so,29556,1956,1908,0.97546
/usr/lib/python3.13/lib-dynload/_json.cpython-313-x86_64-linux-gnu.so,35938,2082,1928,0.92603
/usr/lib/python3.13/lib-dynload/_lsprof.cpython-313-x86_64-linux-gnu.so,21595,1814,1788,0.98567
/usr/lib/python3.13/lib-dynload/_lzma.cpython-313-x86_64-linux-gnu.so,33124,2216,2012,0.90794
/usr/lib/python3.13/lib-dynload/math.cpython-313-x86_64-linux-gnu.so,65817,4879,4496,0.92150
/usr/lib/python3.13/lib-dynload/_md5.cpython-313-x86_64-linux-gnu.so,16947,1623,1636,1.00801
/usr/lib/python3.13/lib-dynload/mmap.cpython-313-x86_64-linux-gnu.so,25903,2038,2076,1.01865
/usr/lib/python3.13/lib-dynload/_multibytecodec.cpython-313-x86_64-linux-gnu.so,40897,3992,3712,0.92986
/usr/lib/python3.13/lib-dynload/_multiprocessing.cpython-313-x86_64-linux-gnu.so,15692,1145,1144,0.99913
/usr/lib/python3.13/lib-dynload/_opcode.cpython-313-x86_64-linux-gnu.so,15525,987,1052,1.06586
/usr/lib/python3.13/lib-dynload/_pickle.cpython-313-x86_64-linux-gnu.so,111321,7537,7004,0.92928
/usr/lib/python3.13/lib-dynload/_posixshmem.cpython-313-x86_64-linux-gnu.so,5571,341,340,0.99707
/usr/lib/python3.13/lib-dynload/_posixsubprocess.cpython-313-x86_64-linux-gnu.so,21629,1519,1208,0.79526
/usr/lib/python3.13/lib-dynload/pyexpat.cpython-313-x86_64-linux-gnu.so,60200,5399,5228,0.96833
/usr/lib/python3.13/lib-dynload/_queue.cpython-313-x86_64-linux-gnu.so,13547,1244,1272,1.02251
/usr/lib/python3.13/lib-dynload/_random.cpython-313-x86_64-linux-gnu.so,12415,1041,1032,0.99135
/usr/lib/python3.13/lib-dynload/readline.cpython-313-x86_64-linux-gnu.so,30929,2239,2260,1.00938
/usr/lib/python3.13/lib-dynload/resource.cpython-313-x86_64-linux-gnu.so,11920,712,724,1.01685
/usr/lib/python3.13/lib-dynload/select.cpython-313-x86_64-linux-gnu.so,28691,2092,2088,0.99809
/usr/lib/python3.13/lib-dynload/_sha1.cpython-313-x86_64-linux-gnu.so,15450,1660,1664,1.00241
